"ID";"Symbol";"MeanExpression";"Metagene";"Chromosome";"Description"
"ENSDARG00000091111";"";7,39898719340783;"5 x 12";"7 NA";"si:ch211-15b10.6 [Source:ZFIN;Acc:ZDB-GENE-160728-113]"
"ENSDARG00000099491";"tmem176l.1";7,75572319737208;"5 x 12";"16 NA";"transmembrane protein 176l.1 [Source:ZFIN;Acc:ZDB-GENE-080829-11]"
"ENSDARG00000101728";"";6,3347499265448;"5 x 12";"4 NA";"si:dkeyp-80d11.12 [Source:ZFIN;Acc:ZDB-GENE-070424-273]"
"ENSDARG00000102291";"eef1da";11,5082859239028;"5 x 12";"2 NA";"eukaryotic translation elongation factor 1 delta a (guanine nucleotide exchange protein) [Source:ZFIN;Acc:ZDB-GENE-040426-2740]"
"ENSDARG00000103095";"tbk1";9,83086131496887;"5 x 12";"4 NA";"TANK-binding kinase 1 [Source:ZFIN;Acc:ZDB-GENE-060512-359]"
"ENSDARG00000105540";"";4,93718945387121;"5 x 12";"7 NA";""
"ENSDARG00000011445";"elmsan1a";7,7114101127648;"6 x 12";"20 NA";"ELM2 and Myb/SANT-like domain containing 1a [Source:ZFIN;Acc:ZDB-GENE-041001-151]"
"ENSDARG00000016350";"cap1";11,2500402680071;"6 x 12";"19 NA";"CAP, adenylate cyclase-associated protein 1 (yeast) [Source:ZFIN;Acc:ZDB-GENE-030131-6459]"
"ENSDARG00000035887";"zgc:91944";7,31579410174641;"6 x 12";"19 NA";"zgc:91944 [Source:ZFIN;Acc:ZDB-GENE-040718-417]"
"ENSDARG00000037476";"sorbs3";7,67874520464184;"6 x 12";"8 NA";"sorbin and SH3 domain containing 3 [Source:ZFIN;Acc:ZDB-GENE-050327-1]"
"ENSDARG00000039319";"vps37b";9,18423306233731;"6 x 12";"5 NA";"vacuolar protein sorting 37 homolog B (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-060526-254]"
"ENSDARG00000041362";"chmp7";7,55225777784082;"6 x 12";"8 NA";"charged multivesicular body protein 7 [Source:ZFIN;Acc:ZDB-GENE-040426-1750]"
"ENSDARG00000053804";"osbpl2a";8,17609227581833;"6 x 12";"23 NA";"oxysterol binding protein-like 2a [Source:ZFIN;Acc:ZDB-GENE-091116-46]"
"ENSDARG00000058358";"krt8";14,1859345888334;"6 x 12";"23 NA";"keratin 8 [Source:ZFIN;Acc:ZDB-GENE-030411-5]"
"ENSDARG00000059646";"nt5dc2";10,5594481751408;"6 x 12";"8 NA";"5'-nucleotidase domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-060810-17]"
"ENSDARG00000068227";"tmem150aa";7,3542691142789;"6 x 12";"5 NA";"transmembrane protein 150Aa [Source:ZFIN;Acc:ZDB-GENE-060825-321]"
"ENSDARG00000069603";"taok1a";10,9548872912835;"6 x 12";"15 NA";"TAO kinase 1a [Source:ZFIN;Acc:ZDB-GENE-130103-9]"
"ENSDARG00000076548";"";4,82224019486768;"6 x 12";"18 NA";"si:dkey-266m15.5 [Source:ZFIN;Acc:ZDB-GENE-070705-442]"
"ENSDARG00000077792";"";6,00700106880294;"6 x 12";"3 NA";"CDC42 effector protein (Rho GTPase binding) 1b [Source:ZFIN;Acc:ZDB-GENE-120215-219]"
"ENSDARG00000078335";"amot";10,6640611054496;"6 x 12";"21 NA";"angiomotin [Source:ZFIN;Acc:ZDB-GENE-030131-7487]"
"ENSDARG00000078359";"endouc";7,70247077950214;"6 x 12";"18 NA";"endonuclease, polyU-specific C [Source:ZFIN;Acc:ZDB-GENE-060503-141]"
"ENSDARG00000098689";"ptpn23b";8,68607050478352;"6 x 12";"19 NA";"protein tyrosine phosphatase, non-receptor type 23, b [Source:ZFIN;Acc:ZDB-GENE-060503-179]"
"ENSDARG00000101629";"";5,03339661664215;"6 x 12";"18 NA";"sucrase-isomaltase [Source:HGNC Symbol;Acc:HGNC:10856]"
"ENSDARG00000004702";"";10,5671138966146;"7 x 12";"13 NA";"interferon regulatory factor 2 binding protein 2a [Source:ZFIN;Acc:ZDB-GENE-030131-7809]"
"ENSDARG00000012194";"scp2a";8,35284105290164;"7 x 12";"2 NA";"sterol carrier protein 2a [Source:ZFIN;Acc:ZDB-GENE-040426-1846]"
"ENSDARG00000015575";"cyp3c1";8,81568715799284;"7 x 12";"3 NA";"cytochrome P450, family 3, subfamily c, polypeptide 1 [Source:ZFIN;Acc:ZDB-GENE-030131-3060]"
"ENSDARG00000016255";"chmp4ba";7,40363156902487;"7 x 12";"6 NA";"charged multivesicular body protein 4Ba [Source:ZFIN;Acc:ZDB-GENE-040426-906]"
"ENSDARG00000021973";"st13";9,87631367495912;"7 x 12";"3 NA";"ST13, Hsp70 interacting protein [Source:ZFIN;Acc:ZDB-GENE-030131-5395]"
"ENSDARG00000023820";"faxdc2";6,36124080672979;"7 x 12";"21 NA";"fatty acid hydroxylase domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-040426-2907]"
"ENSDARG00000026313";"";3,90332438619216;"7 x 12";"3 NA";"adhesion G protein-coupled receptor E5a [Source:ZFIN;Acc:ZDB-GENE-130530-571]"
"ENSDARG00000040874";"add3a";10,8439870359918;"7 x 12";"22 NA";"adducin 3 (gamma) a [Source:ZFIN;Acc:ZDB-GENE-030131-2721]"
"ENSDARG00000041068";"got2a";7,73868140093144;"7 x 12";"18 NA";"glutamic-oxaloacetic transaminase 2a, mitochondrial [Source:ZFIN;Acc:ZDB-GENE-040426-2703]"
"ENSDARG00000042866";"cx35.4";7,11293953393499;"7 x 12";"17 NA";"connexin 35.4 [Source:ZFIN;Acc:ZDB-GENE-050417-174]"
"ENSDARG00000087793";"si:dkey-54n8.2";7,98536857850902;"7 x 12";"15 NA";"si:dkey-54n8.2 [Source:ZFIN;Acc:ZDB-GENE-131121-569]"
"ENSDARG00000089177";"cyp46a1.3";5,36268649561599;"7 x 12";"20 NA";"cytochrome P450, family 46, subfamily A, polypeptide 1, tandem duplicate 3 [Source:ZFIN;Acc:ZDB-GENE-060519-40]"
"ENSDARG00000089831";"";6,40612516872745;"7 x 12";"4 NA";"si:dkey-207m2.4 [Source:ZFIN;Acc:ZDB-GENE-081103-58]"
"ENSDARG00000101188";"";6,74763829257688;"7 x 12";"14 NA";""
"ENSDARG00000101239";"";8,25140481304926;"7 x 12";"8 NA";"hydroxysteroid (17-beta) dehydrogenase 4 [Source:ZFIN;Acc:ZDB-GENE-040421-1]"
"ENSDARG00000101844";"mibp2";12,4297857280791;"7 x 12";"18 NA";"muscle-specific beta 1 integrin binding protein 2 [Source:ZFIN;Acc:ZDB-GENE-031113-14]"
"ENSDARG00000104576";"";3,57079040804021;"7 x 12";"24 NA";"si:ch211-152c8.5 [Source:ZFIN;Acc:ZDB-GENE-030131-5764]"
"ENSDARG00000014488";"ca2";7,1423197609445;"8 x 12";"24 NA";"carbonic anhydrase II [Source:ZFIN;Acc:ZDB-GENE-031219-5]"
"ENSDARG00000015955";"cldnc";5,49193675700379;"8 x 12";"21 NA";"claudin c [Source:ZFIN;Acc:ZDB-GENE-010328-3]"
"ENSDARG00000018174";"gnai2a";11,124659487173;"8 x 12";"11 NA";"guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 2a [Source:ZFIN;Acc:ZDB-GENE-030131-8365]"
"ENSDARG00000023868";"";9,83617701687719;"8 x 12";"7 NA";"si:dkey-172h23.2 [Source:ZFIN;Acc:ZDB-GENE-141212-258]"
"ENSDARG00000040131";"zfyve26";9,48970941350913;"8 x 12";"13 NA";"zinc finger, FYVE domain containing 26 [Source:ZFIN;Acc:ZDB-GENE-030131-3286]"
"ENSDARG00000040257";"slc38a11";3,80951801825074;"8 x 12";"9 NA";"solute carrier family 38, member 11 [Source:ZFIN;Acc:ZDB-GENE-050417-122]"
"ENSDARG00000070651";"prkcdb";8,90285158348885;"8 x 12";"11 NA";"protein kinase C, delta b [Source:ZFIN;Acc:ZDB-GENE-111129-1]"
"ENSDARG00000076056";"si:ch211-286f9.2";4,34922711144682;"8 x 12";"23 NA";"si:ch211-286f9.2 [Source:ZFIN;Acc:ZDB-GENE-090313-109]"
"ENSDARG00000079571";"mfsd4b";6,10296862026326;"8 x 12";"20 NA";"major facilitator superfamily domain containing 4B [Source:ZFIN;Acc:ZDB-GENE-070410-26]"
"ENSDARG00000088689";"si:ch211-201o1.1";5,97060228417397;"8 x 12";"16 NA";"si:ch211-201o1.1 [Source:ZFIN;Acc:ZDB-GENE-120709-60]"
"ENSDARG00000098766";"pcxa";9,96429981501896;"8 x 12";"21 NA";"pyruvate carboxylase a [Source:ZFIN;Acc:ZDB-GENE-090908-3]"
"ENSDARG00000099954";"plekhm1";9,14203386951332;"8 x 12";"12 NA";"pleckstrin homology domain containing, family M (with RUN domain) member 1 [Source:ZFIN;Acc:ZDB-GENE-030131-2752]"
"ENSDARG00000100844";"cldn15lb";3,73460138782089;"8 x 12";"15 NA";"claudin 15-like b [Source:ZFIN;Acc:ZDB-GENE-040718-145]"
"ENSDARG00000102175";"hamp";3,90683929045838;"8 x 12";"16 NA";"hepcidin antimicrobial peptide [Source:ZFIN;Acc:ZDB-GENE-050726-1]"
"ENSDARG00000104787";"";5,97402546636863;"8 x 12";"4 NA";"si:dkey-28k24.2 [Source:ZFIN;Acc:ZDB-GENE-121213-4]"
"ENSDARG00000105455";"";3,85217825203993;"8 x 12";"7 NA";"si:dkey-10h3.7 [Source:ZFIN;Acc:ZDB-GENE-160113-56]"
"ENSDARG00000002947";"abcd3b";6,97590097843455;"9 x 12";"2 NA";"ATP-binding cassette, sub-family D (ALD), member 3b [Source:ZFIN;Acc:ZDB-GENE-050517-29]"
"ENSDARG00000005525";"acy3.2";7,45727272140559;"9 x 12";"1 NA";"aspartoacylase (aminocyclase) 3, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-040718-37]"
"ENSDARG00000006408";"hmgb3b";9,10499539443351;"9 x 12";"21 NA";"high mobility group box 3b [Source:ZFIN;Acc:ZDB-GENE-050417-290]"
"ENSDARG00000013871";"slc5a1";4,29229730234408;"9 x 12";"10 NA";"solute carrier family 5 (sodium/glucose cotransporter), member 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1524]"
"ENSDARG00000038754";"plk3";10,0961826341832;"9 x 12";"2 NA";"polo-like kinase 3 (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-030131-6134]"
"ENSDARG00000042559";"tnni1c";3,98138293869955;"9 x 12";"18 NA";"troponin I, skeletal, slow c [Source:ZFIN;Acc:ZDB-GENE-060825-192]"
"ENSDARG00000055036";"itih3a";3,61437709914232;"9 x 12";"11 NA";"inter-alpha-trypsin inhibitor heavy chain 3a [Source:ZFIN;Acc:ZDB-GENE-050522-262]"
"ENSDARG00000058537";"si:dkey-102c8.2";4,32523444179215;"9 x 12";"22 NA";"si:dkey-102c8.2 [Source:ZFIN;Acc:ZDB-GENE-050208-329]"
"ENSDARG00000061896";"slco2a1";5,17511392116401;"9 x 12";"6 NA";"solute carrier organic anion transporter family, member 2A1 [Source:ZFIN;Acc:ZDB-GENE-060606-3]"
"ENSDARG00000094792";"twf2";5,10737785124243;"9 x 12";"6 NA";"twinfilin actin-binding protein 2a [Source:ZFIN;Acc:ZDB-GENE-030131-7638]"
"ENSDARG00000104660";"lratb";6,81688971177471;"9 x 12";"1 NA";"si:ch73-132f6.5 [Source:ZFIN;Acc:ZDB-GENE-030131-9581]"
"ENSDARG00000000563";"";13,7277782121102;"10 x 12";"9 NA";"titin, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-030616-413]"
"ENSDARG00000005320";"nipsnap1";3,63376853257102;"10 x 12";"5 NA";"nipsnap homolog 1 (C. elegans) [Source:ZFIN;Acc:ZDB-GENE-991008-17]"
"ENSDARG00000009430";"tmem30c";4,72712156695251;"10 x 12";"9 NA";"transmembrane protein 30C [Source:ZFIN;Acc:ZDB-GENE-040426-1127]"
"ENSDARG00000010276";"ptgs2b";5,27573873333166;"10 x 12";"20 NA";"prostaglandin-endoperoxide synthase 2b [Source:ZFIN;Acc:ZDB-GENE-041014-323]"
"ENSDARG00000029865";"rassf2a";9,51695636126056;"10 x 12";"8 NA";"Ras association (RalGDS/AF-6) domain family member 2a [Source:ZFIN;Acc:ZDB-GENE-040912-124]"
"ENSDARG00000030872";"cetp";4,47657064813602;"10 x 12";"18 NA";"cholesteryl ester transfer protein, plasma [Source:ZFIN;Acc:ZDB-GENE-041114-54]"
"ENSDARG00000031702";"prkg1b";5,08296033778406;"10 x 12";"12 NA";"protein kinase, cGMP-dependent, type Ib [Source:ZFIN;Acc:ZDB-GENE-080225-40]"
"ENSDARG00000034862";"f7";2,6434855245675;"10 x 12";"1 NA";"coagulation factor VII [Source:ZFIN;Acc:ZDB-GENE-010814-1]"
"ENSDARG00000039900";"si:ch211-278p9.4";3,69112329792045;"10 x 12";"23 NA";"si:ch73-168d20.1 [Source:ZFIN;Acc:ZDB-GENE-121214-44]"
"ENSDARG00000062077";"acsbg1";3,22926570275231;"10 x 12";"25 NA";"acyl-CoA synthetase bubblegum family member 1 [Source:ZFIN;Acc:ZDB-GENE-110914-219]"
"ENSDARG00000071495";"si:dkey-236e20.3";2,75871912712621;"10 x 12";"22 NA";"si:dkey-236e20.3 [Source:ZFIN;Acc:ZDB-GENE-060503-722]"
"ENSDARG00000078065";"";6,48042756458373;"10 x 12";"2 NA";"finTRIM family, member 96 [Source:ZFIN;Acc:ZDB-GENE-141212-272]"
"ENSDARG00000078622";"scpp5";3,10110941504989;"10 x 12";"1 NA";"secretory calcium-binding phosphoprotein 5 [Source:ZFIN;Acc:ZDB-GENE-090313-256]"
"ENSDARG00000079105";"mhc2dab";2,85168056054886;"10 x 12";"8 NA";"major histocompatibility complex class II DAB gene [Source:ZFIN;Acc:ZDB-GENE-980526-200]"
"ENSDARG00000093569";"bckdhbl";6,02543639517429;"10 x 12";"3 NA";"branched chain keto acid dehydrogenase E1, beta polypeptide, like [Source:ZFIN;Acc:ZDB-GENE-060830-1]"
"ENSDARG00000095832";"";3,29147123844917;"10 x 12";"23 NA";""
"ENSDARG00000105693";"";10,4305141566695;"10 x 12";"7 NA";""
"ENSDARG00000029075";"pfkfb4b";10,2864025232063;"11 x 12";"6 NA";"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4b [Source:ZFIN;Acc:ZDB-GENE-031031-4]"
"ENSDARG00000033144";"psme2";3,87748919117621;"11 x 12";"12 NA";"proteasome activator subunit 2 [Source:ZFIN;Acc:ZDB-GENE-991110-16]"
"ENSDARG00000034956";"myclb";9,10159537561322;"11 x 12";"19 NA";"MYCL proto-oncogene, bHLH transcription factor b [Source:ZFIN;Acc:ZDB-GENE-030131-5561]"
"ENSDARG00000052873";"";3,25125131662709;"11 x 12";"3 NA";""
"ENSDARG00000055518";"pygma";6,6364599329847;"11 x 12";"21 NA";"phosphorylase, glycogen, muscle A [Source:ZFIN;Acc:ZDB-GENE-050522-482]"
"ENSDARG00000056226";"creb3l3a";2,71333706752021;"11 x 12";"22 NA";"cAMP responsive element binding protein 3-like 3a [Source:ZFIN;Acc:ZDB-GENE-030131-4298]"
"ENSDARG00000058579";"si:ch211-274f20.2";3,92854102250572;"11 x 12";"14 NA";"si:ch211-274f20.2 [Source:ZFIN;Acc:ZDB-GENE-091204-91]"
"ENSDARG00000078448";"gpr137ba";4,35560021799172;"11 x 12";"13 NA";"G protein-coupled receptor 137Ba [Source:ZFIN;Acc:ZDB-GENE-100721-1]"
"ENSDARG00000079133";"si:dkey-10c21.1";2,67197055363386;"11 x 12";"9 NA";"si:dkey-10c21.1 [Source:ZFIN;Acc:ZDB-GENE-081104-302]"
"ENSDARG00000086805";"";5,55118912221698;"11 x 12";"24 NA";"coiled-coil domain containing 129 [Source:ZFIN;Acc:ZDB-GENE-091204-197]"
"ENSDARG00000092071";"si:ch211-117n7.6";4,07128864193837;"11 x 12";"13 NA";"si:ch211-117n7.6 [Source:ZFIN;Acc:ZDB-GENE-060503-474]"
"ENSDARG00000093048";"si:ch211-158d24.4";3,79362319494632;"11 x 12";"8 NA";"si:ch211-158d24.4 [Source:ZFIN;Acc:ZDB-GENE-081104-141]"
"ENSDARG00000096955";"";3,46794312911438;"11 x 12";"15 NA";""
"ENSDARG00000098881";"";5,02799842306199;"11 x 12";"11 NA";"si:dkey-238i5.3 [Source:ZFIN;Acc:ZDB-GENE-141222-86]"
"ENSDARG00000101159";"";3,11077234115122;"11 x 12";"18 NA";"si:ch73-338a16.3 [Source:ZFIN;Acc:ZDB-GENE-120215-227]"
"ENSDARG00000102992";"btr20";3,17300794853926;"11 x 12";"19 NA";"bloodthirsty-related gene family, member 20 [Source:ZFIN;Acc:ZDB-GENE-060421-3419]"
"ENSDARG00000103342";"wu:fa56d06";3,60738762002355;"11 x 12";"KN149797.1 NA";"uncharacterized protein LOC795664 precursor  [Source:RefSeq peptide;Acc:NP_001275704]"
"ENSDARG00000104713";"zgc:165653";3,65808740832693;"11 x 12";"12 NA";"zgc:165653 [Source:ZFIN;Acc:ZDB-GENE-070620-24]"
"ENSDARG00000104722";"myl2a";3,41204781372639;"11 x 12";"KN150702.1 NA";"myosin light chain 2 [Source:HGNC Symbol;Acc:HGNC:7583]"
"ENSDARG00000105363";"si:ch211-207g17.3";3,33136132431243;"11 x 12";"16 NA";"si:ch211-207g17.3 [Source:ZFIN;Acc:ZDB-GENE-160113-21]"
"ENSDARG00000005176";"zgc:101040";5,00465892728589;"12 x 12";"18 NA";"zgc:101040 [Source:ZFIN;Acc:ZDB-GENE-040801-107]"
"ENSDARG00000008035";"zgc:113516";4,88698098459305;"12 x 12";"22 NA";"zgc:113516 [Source:ZFIN;Acc:ZDB-GENE-050320-154]"
"ENSDARG00000054864";"aplp2";11,3198365566511;"12 x 12";"18 NA";"amyloid beta (A4) precursor-like protein 2 [Source:ZFIN;Acc:ZDB-GENE-061009-28]"
"ENSDARG00000069095";"gls2a";4,16297246448643;"12 x 12";"8 NA";"glutaminase 2a (liver, mitochondrial) [Source:ZFIN;Acc:ZDB-GENE-081105-57]"
"ENSDARG00000070839";"evi5b";9,60582982919129;"12 x 12";"6 NA";"ecotropic viral integration site 5b [Source:ZFIN;Acc:ZDB-GENE-041111-244]"
"ENSDARG00000074589";"rin2";9,09483222826554;"12 x 12";"13 NA";"Ras and Rab interactor 2 [Source:ZFIN;Acc:ZDB-GENE-090312-194]"
"ENSDARG00000076241";"txlnbb";5,78720509437236;"12 x 12";"17 NA";"taxilin beta b [Source:ZFIN;Acc:ZDB-GENE-070424-77]"
"ENSDARG00000094659";"";5,79767471584762;"12 x 12";"20 NA";""
"ENSDARG00000102929";"zgc:101715";3,35738081459714;"12 x 12";"7 NA";"zgc:101715 [Source:ZFIN;Acc:ZDB-GENE-040912-59]"
"ENSDARG00000002791";"atp1a1a.1";12,147777474342;"13 x 12";"1 NA";"ATPase, Na+/K+ transporting, alpha 1a polypeptide, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-001212-2]"
"ENSDARG00000013670";"hyou1";10,389213173066;"13 x 12";"10 NA";"hypoxia up-regulated 1 [Source:ZFIN;Acc:ZDB-GENE-030131-5344]"
"ENSDARG00000018149";"slc38a4";9,021152813324;"13 x 12";"4 NA";"solute carrier family 38, member 4 [Source:ZFIN;Acc:ZDB-GENE-041010-14]"
"ENSDARG00000018342";"ggt1b";4,00745835678021;"13 x 12";"10 NA";"gamma-glutamyltransferase 1b [Source:ZFIN;Acc:ZDB-GENE-110408-13]"
"ENSDARG00000030913";"cluha";10,6489717780353;"13 x 12";"15 NA";"clustered mitochondria (cluA/CLU1) homolog a [Source:ZFIN;Acc:ZDB-GENE-061103-457]"
"ENSDARG00000042552";"cacna1sb";6,06530861830243;"13 x 12";"8 NA";"calcium channel, voltage-dependent, L type, alpha 1S subunit, b [Source:ZFIN;Acc:ZDB-GENE-051227-1]"
"ENSDARG00000053803";"klhl43";6,12483577191205;"13 x 12";"19 NA";"kelch-like family member 43 [Source:ZFIN;Acc:ZDB-GENE-141212-285]"
"ENSDARG00000058820";"bin1b";7,36323557930384;"13 x 12";"6 NA";"bridging integrator 1b [Source:ZFIN;Acc:ZDB-GENE-030425-1]"
"ENSDARG00000071462";"";4,16173180658484;"13 x 12";"22 NA";"laminin, alpha 3 [Source:ZFIN;Acc:ZDB-GENE-050208-475]"
"ENSDARG00000074129";"edem3";9,45803876630419;"13 x 12";"8 NA";"ER degradation enhancer, mannosidase alpha-like 3 [Source:ZFIN;Acc:ZDB-GENE-070801-5]"
"ENSDARG00000074205";"si:dkey-1c7.3";2,39075132674172;"13 x 12";"1 NA";"si:dkey-1c7.3 [Source:ZFIN;Acc:ZDB-GENE-121214-189]"
"ENSDARG00000075802";"grin3a";4,62238114179294;"13 x 12";"10 NA";"glutamate receptor, ionotropic, N-methyl-D-aspartate 3A [Source:ZFIN;Acc:ZDB-GENE-130530-780]"
"ENSDARG00000076933";"aldh1a3";5,57937755680458;"13 x 12";"7 NA";"aldehyde dehydrogenase 1 family, member A3 [Source:ZFIN;Acc:ZDB-GENE-061128-2]"
"ENSDARG00000088493";"";8,49190368529843;"13 x 12";"17 NA";"si:ch211-149k12.3 [Source:ZFIN;Acc:ZDB-GENE-131127-504]"
"ENSDARG00000090687";"rcbtb2";7,93846756704168;"13 x 12";"15 NA";"regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 2 [Source:ZFIN;Acc:ZDB-GENE-071016-3]"
"ENSDARG00000098826";"LOC100334276";8,13585994833224;"13 x 12";"16 NA";"phospholipase C-like 2 [Source:ZFIN;Acc:ZDB-GENE-120426-4]"
"ENSDARG00000104293";"mhc1zka";4,28372606604966;"13 x 12";"KN149948.1 NA";"major histocompatibility complex class I ZKA [Source:ZFIN;Acc:ZDB-GENE-130206-5]"
"ENSDARG00000004161";"ik";9,87599329198585;"14 x 12";"21 NA";"IK cytokine [Source:ZFIN;Acc:ZDB-GENE-030131-960]"
"ENSDARG00000022254";"prkcbb";8,3648947326149;"14 x 12";"3 NA";"protein kinase C, beta b [Source:ZFIN;Acc:ZDB-GENE-040426-1178]"
"ENSDARG00000024874";"dock4b";10,1623120552934;"14 x 12";"4 NA";"dedicator of cytokinesis 4b [Source:ZFIN;Acc:ZDB-GENE-060130-74]"
"ENSDARG00000037182";"";6,74558302360734;"14 x 12";"5 NA";"surfeit 2 [Source:ZFIN;Acc:ZDB-GENE-040801-86]"
"ENSDARG00000039392";"wnk1b";11,1513026311861;"14 x 12";"4 NA";"WNK lysine deficient protein kinase 1b [Source:ZFIN;Acc:ZDB-GENE-030131-2656]"
"ENSDARG00000039459";"qsox1";7,80946172512932;"14 x 12";"8 NA";"quiescin Q6 sulfhydryl oxidase 1 [Source:ZFIN;Acc:ZDB-GENE-030131-7019]"
"ENSDARG00000057209";"plppr5a";4,71565157320206;"14 x 12";"2 NA";"phospholipid phosphatase related 5a [Source:ZFIN;Acc:ZDB-GENE-070705-281]"
"ENSDARG00000071863";"itgb1a";11,3749290309793;"14 x 12";"24 NA";"integrin, beta 1a [Source:ZFIN;Acc:ZDB-GENE-060803-2]"
"ENSDARG00000076622";"";9,42322727680479;"14 x 12";"11 NA";"ATPase type 13A3 [Source:ZFIN;Acc:ZDB-GENE-120521-1]"
"ENSDARG00000079881";"tcaim";6,20876268060032;"14 x 12";"16 NA";"T-cell activation inhibitor, mitochondrial [Source:ZFIN;Acc:ZDB-GENE-160113-67]"
"ENSDARG00000079892";"si:dkey-183c2.4";6,7459192399717;"14 x 12";"4 NA";"si:dkey-183c2.4 [Source:ZFIN;Acc:ZDB-GENE-041210-121]"
"ENSDARG00000087788";"LOC100004373";5,06544320112631;"14 x 12";"4 NA";"si:ch211-22k7.9 [Source:ZFIN;Acc:ZDB-GENE-070424-160]"
"ENSDARG00000092829";"";7,83882206070284;"14 x 12";"7 NA";""
"ENSDARG00000092858";"si:ch1073-126c3.2";1,70268379169821;"14 x 12";"13 NA";"si:ch1073-126c3.2 [Source:ZFIN;Acc:ZDB-GENE-030131-4602]"
"ENSDARG00000094380";"zzef1";10,6557839616296;"14 x 12";"5 NA";"zinc finger, ZZ-type with EF hand domain 1 [Source:ZFIN;Acc:ZDB-GENE-041222-2]"
"ENSDARG00000098105";"tmem106c";7,40304225278808;"14 x 12";"3 NA";"transmembrane protein 106C [Source:ZFIN;Acc:ZDB-GENE-061013-562]"
"ENSDARG00000098635";"irf2bp2b";9,9371332734016;"14 x 12";"11 NA";"interferon regulatory factor 2 binding protein 2b [Source:ZFIN;Acc:ZDB-GENE-040426-2574]"
"ENSDARG00000103658";"hivep1";9,70253381680484;"14 x 12";"19 NA";"human immunodeficiency virus type I enhancer binding protein 1 [Source:ZFIN;Acc:ZDB-GENE-070912-512]"
"ENSDARG00000005842";"cd9a";6,2238529568325;"15 x 12";"18 NA";"CD9 molecule a [Source:ZFIN;Acc:ZDB-GENE-030131-1175]"
"ENSDARG00000007988";"masp2";3,2956051798508;"15 x 12";"23 NA";"mannan-binding lectin serine peptidase 2 [Source:ZFIN;Acc:ZDB-GENE-060130-154]"
"ENSDARG00000025559";"pex11g";4,10706874969902;"15 x 12";"11 NA";"peroxisomal biogenesis factor 11 gamma [Source:ZFIN;Acc:ZDB-GENE-050913-79]"
"ENSDARG00000040942";"pnp6";4,08261308378392;"15 x 12";"18 NA";"purine nucleoside phosphorylase 6 [Source:ZFIN;Acc:ZDB-GENE-040426-1800]"
"ENSDARG00000061621";"them4";5,52722228738296;"15 x 12";"16 NA";"thioesterase superfamily member 4 [Source:ZFIN;Acc:ZDB-GENE-070112-982]"
"ENSDARG00000077201";"myo7bb";4,03770073903252;"15 x 12";"2 NA";"myosin VIIBb [Source:ZFIN;Acc:ZDB-GENE-070912-482]"
"ENSDARG00000101696";"zgc:158316";7,89811258870985;"15 x 12";"9 NA";"zgc:158316 [Source:ZFIN;Acc:ZDB-GENE-061215-98]"
"ENSDARG00000105252";"";5,59373499404164;"15 x 12";"3 NA";""
"ENSDARG00000005913";"tgm1l3";2,46641087644622;"16 x 12";"23 NA";"transglutaminase 1 like 3 [Source:ZFIN;Acc:ZDB-GENE-120718-1]"
"ENSDARG00000021172";"cyp2ad2";3,03342192554443;"16 x 12";"20 NA";"cytochrome P450, family 2, subfamily AD, polypeptide 2 [Source:ZFIN;Acc:ZDB-GENE-020812-2]"
"ENSDARG00000030804";"fam120b";6,57446286180371;"16 x 12";"13 NA";"family with sequence similarity 120B [Source:ZFIN;Acc:ZDB-GENE-040801-119]"
"ENSDARG00000053773";"vgll2b";3,8339831320814;"16 x 12";"17 NA";"vestigial-like family member 2b [Source:ZFIN;Acc:ZDB-GENE-050809-113]"
"ENSDARG00000056281";"cyb561a3a";4,34580623512902;"16 x 12";"5 NA";"cytochrome b561 family, member A3a [Source:ZFIN;Acc:ZDB-GENE-060526-374]"
"ENSDARG00000056757";"slc39a8";3,16199294018024;"16 x 12";"13 NA";"solute carrier family 39 (zinc transporter), member 8 [Source:ZFIN;Acc:ZDB-GENE-050419-124]"
"ENSDARG00000061231";"tinagl1";7,01071474500613;"16 x 12";"19 NA";"tubulointerstitial nephritis antigen-like 1 [Source:ZFIN;Acc:ZDB-GENE-060503-240]"
"ENSDARG00000061810";"";4,94535049396239;"16 x 12";"22 NA";"si:dkey-110c1.10 [Source:ZFIN;Acc:ZDB-GENE-050208-429]"
"ENSDARG00000067701";"myoz3a";2,29747869393976;"16 x 12";"14 NA";"myozenin 3a [Source:ZFIN;Acc:ZDB-GENE-111012-4]"
"ENSDARG00000088641";"grn2";1,95037871805343;"16 x 12";"19 NA";"granulin 2 [Source:ZFIN;Acc:ZDB-GENE-050522-264]"
"ENSDARG00000089236";"mettl15";4,45919263558558;"16 x 12";"7 NA";"methyltransferase like 15 [Source:ZFIN;Acc:ZDB-GENE-130530-958]"
